Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Team_name,Seed,Col_10,multi_event_points,Col_12,Col_13,Col_14,Col_15,Col_16,Event_sex,Event_name,Seed_numeric,is_lower_better,Rank,score
3,4,Joella,LLOYD,SR,284.0,Florida State,FSU,11.01,,11.01,,Prelims,track,21,f,Women,100 M,11.01,True,8.0,0.3333333333333333
2,6,Victoria,CAMERON,SO,937.0,Tarleton State,TARL,11.01,,11.01,,Prelims,track,21,f,Women,100 M,11.01,True,8.0,0.3333333333333333
1,4,Samirah,MOODY,SR,1118.0,USC,USC,11.02,,11.02,,Prelims,track,21,f,Women,100 M,11.02,True,11.0,0.0
2,4,Jasmine,MONTGOMERY,JR,1028.0,Texas A&M,TAMU,11.02,,11.02,,Prelims,track,21,f,Women,100 M,11.02,True,11.0,0.0
3,3,Brianna,SELBY,FR,1120.0,USC,USC,11.03,,11.03,,Prelims,track,21,f,Women,100 M,11.03,True,13.0,0.0
1,2,Jassani,CARTER,JR,1112.0,USC,USC,11.04,,11.04,,Prelims,track,21,f,Women,100 M,11.04,True,14.0,0.0
2,2,Camryn,DICKSON,JR,1023.0,Texas A&M,TAMU,11.04,,11.04,,Prelims,track,21,f,Women,100 M,11.04,True,14.0,0.0
1,6,Jade,BROWN,SO,43.0,Arizona,ARIZ,11.05,,11.05,,Prelims,track,21,f,Women,100 M,11.05,True,16.0,0.0
2,7,Cynteria,JAMES,SO,895.0,South Carolina,SCAR,11.05,,11.01,,Prelims,track,21,f,Women,100 M,11.05,True,16.0,0.0
2,8,Iyana,GRAY,SR,948.0,TCU,TCU,11.08,,11.08,,Prelims,track,21,f,Women,100 M,11.08,True,18.0,0.0
3,2,Aniyah,KITT,FR,222.0,Clemson,CLEM,11.10,,11.10,,Prelims,track,21,f,Women,100 M,11.1,True,19.0,0.0
3,7,Alicia,BURNETT,SR,626.0,Missouri,MIZZ,11.10,,11.10,,Prelims,track,21,f,Women,100 M,11.1,True,19.0,0.0
3,9,London,TUCKER,FR,956.0,TCU,TCU,11.11,,11.11,,Prelims,track,21,f,Women,100 M,11.11,True,21.0,0.0
1,7,Kelly,UFODIAMA,FR,272.0,East Carolina,ECU,11.13,,11.13,,Prelims,track,21,f,Women,100 M,11.13,True,22.0,0.0
2,9,Kailei,COLLINS,SR,397.0,Howard,HOW,11.19,,11.19,,Prelims,track,21,f,Women,100 M,11.19,True,23.0,0.0
1,9,Reign,REDMOND,FR,347.0,Georgia,UGA,11.24,,11.24,,Prelims,track,21,f,Women,100 M,11.24,True,24.0,0.0
3,5,Habiba,HARRIS,FR,303.0,Florida,UF,12.62,,12.62,,Prelims,track,20,f,Women,100 M Hurdles,12.62,True,1.0,10.0
2,5,Aaliyah,MCCORMICK,JR,797.0,Oregon,UO,12.74,,12.74,,Prelims,track,20,f,Women,100 M Hurdles,12.74,True,2.0,8.0
2,3,Akala,GARRETT,SO,1001.0,Texas,TEX,12.75,,12.75,,Prelims,track,20,f,Women,100 M Hurdles,12.75,True,3.0,6.0
1,3,Marcia,SEY,JR,402.0,Howard,HOW,12.76,,12.76,,Prelims,track,20,f,Women,100 M Hurdles,12.76,True,4.0,5.0
3,6,Jaiya,COVINGTON,JR,1022.0,Texas A&M,TAMU,12.77,,12.77,,Prelims,track,20,f,Women,100 M Hurdles,12.77,True,5.0,4.0
1,6,Ana-Liese,TORIAN,SO,118.0,Auburn,AUB,12.81,,12.81,,Prelims,track,20,f,Women,100 M Hurdles,12.81,True,6.0,2.0
2,6,Myreanna,BEBE,SR,970.0,Tennessee,TENN,12.81,,12.81,,Prelims,track,20,f,Women,100 M Hurdles,12.81,True,6.0,2.0
3,4,Marissa,SIMPSON,SR,1155.0,UTEP,UTEP,12.81,,12.81,,Prelims,track,20,f,Women,100 M Hurdles,12.81,True,6.0,2.0
1,5,Yanla,NDJIP-NYEMECK,SR,1098.0,UCLA,UCLA,12.82,,12.82,,Prelims,track,20,f,Women,100 M Hurdles,12.82,True,9.0,0.0
3,3,Adaobi,TABUGBO,SR,1087.0,UCF,UCF,12.87,,12.87,,Prelims,track,20,f,Women,100 M Hurdles,12.87,True,10.0,0.0
2,4,Emmi,SCALES,SO,509.0,Kentucky,UK,12.93,,12.93,,Prelims,track,20,f,Women,100 M Hurdles,12.93,True,11.0,0.0
1,4,Kiara,SMITH,SR,979.0,Tennessee,TENN,12.93,,12.93,,Prelims,track,20,f,Women,100 M Hurdles,12.93,True,11.0,0.0
3,7,Janela,SPENCER,JR,735.0,Ohio State,OHST,12.94,,12.94,,Prelims,track,20,f,Women,100 M Hurdles,12.94,True,13.0,0.0
2,8,Oneka,WILSON,JR,228.0,Clemson,CLEM,12.94,,12.79,,Prelims,track,20,f,Women,100 M Hurdles,12.94,True,13.0,0.0
1,7,Destiny,SMITH,SR,1064.0,Texas Tech,TTU,13.01,,13.01,,Prelims,track,20,f,Women,100 M Hurdles,13.01,True,15.0,0.0
1,9,Falon,SPEARMAN,JR,1171.0,Vanderbilt,VAND,13.03,,13.03,,Prelims,track,20,f,Women,100 M Hurdles,13.03,True,16.0,0.0
2,2,Rachel,MEHRINGER,SO,438.0,Indiana State,INST,13.03,,13.03,,Prelims,track,20,f,Women,100 M Hurdles,13.03,True,16.0,0.0
3,8,Tonie-Ann,FORBES,SO,1059.0,Texas Tech,TTU,13.07,,13.05,,Prelims,track,20,f,Women,100 M Hurdles,13.07,True,18.0,0.0
3,9,Camden,BENTLEY,SO,493.0,Kentucky,UK,13.08,,13.08,,Prelims,track,20,f,Women,100 M Hurdles,13.08,True,19.0,0.0
1,8,Celeste,POLZONETTI,FR,1099.0,UCLA,UCLA,13.08,,13.08,,Prelims,track,20,f,Women,100 M Hurdles,13.08,True,19.0,0.0
2,7,Amari,KILUVIA,SO,952.0,TCU,TCU,13.09,,13.09,,Prelims,track,20,f,Women,100 M Hurdles,13.09,True,21.0,0.0
3,2,Simone,BALLARD,SO,64.0,Arkansas,ARK,13.14,,13.14,,Prelims,track,20,f,Women,100 M Hurdles,13.14,True,22.0,0.0
1,2,Sky,HAGAN,JR,879.0,San Jose St.,SJSU,13.14,,13.14,,Prelims,track,20,f,Women,100 M Hurdles,13.14,True,22.0,0.0
2,9,Shania,MYERS,FR,71.0,Arkansas,ARK,13.15,,13.15,,Prelims,track,20,f,Women,100 M Hurdles,13.15,True,24.0,0.0
1,22,Grace,HARTMAN,JR,667.0,NC State,NCSU,31:20.60,,31:20.60,,Final,track,26,f,Women,10000 M,1880.6,True,1.0,10.0
1,19,Diana,CHEROTICH,FR,791.0,Oregon,UO,31:45.22,,31:45.22,,Final,track,26,f,Women,10000 M,1905.22,True,2.0,8.0
1,13,Pamela,KOSGEI,FR,692.0,New Mexico,UNM,31:58.51,,31:58.51,,Final,track,26,f,Women,10000 M,1918.51,True,3.0,6.0
1,20,Paityn,NOE,SO,72.0,Arkansas,ARK,31:59.22,,31:59.22,,Final,track,26,f,Women,10000 M,1919.22,True,4.0,5.0
1,5,Jadyn,KEELER,JR,719.0,North Dakota,UND,32:06.70,,32:06.70,,Final,track,26,f,Women,10000 M,1926.7,True,5.0,4.0
1,17,Chloe,SCRIMGEOUR,SR,330.0,Georgetown,GTWN,32:13.64,,32:13.64,,Final,track,26,f,Women,10000 M,1933.64,True,6.0,3.0
1,1,Joy,NAUKOT,FR,1213.0,West Virginia,WVU,32:21.84,,32:21.84,,Final,track,26,f,Women,10000 M,1941.84,True,7.0,2.0
1,21,Edna,CHELULEI,FR,274.0,Eastern Kentucky,EKU,32:22.80,,32:22.80,,Final,track,26,f,Women,10000 M,1942.8,True,8.0,1.0
1,10,Florence,CARON,JR,815.0,Penn State,PSU,32:26.52,,32:26.52,,Final,track,26,f,Women,10000 M,1946.52,True,9.0,0.0
1,18,Rosina,MACHU,JR,367.0,Gonzaga,GONZ,32:33.18,,32:33.18,,Final,track,26,f,Women,10000 M,1953.18,True,10.0,0.0
1,7,Morgan,JENSEN,SR,1149.0,Utah,UTAH,32:33.52,,32:33.52,,Final,track,26,f,Women,10000 M,1953.52,True,11.0,0.0
1,24,Sadie,SIGFSTEAD,JR,1173.0,Villanova,NOVA,32:39.54,,32:39.54,,Final,track,26,f,Women,10000 M,1959.54,True,12.0,0.0
1,2,Brenda,JEPCHIRCHIR,FR,113.0,Auburn,AUB,32:42.28,,32:42.28,,Final,track,26,f,Women,10000 M,1962.28,True,13.0,0.0
1,9,Hilda,OLEMOMOI,JR,306.0,Florida,UF,32:45.45,,31:51.89,,Final,track,26,f,Women,10000 M,1965.45,True,14.0,0.0
1,8,Brenda,TUWEI,JR,23.0,Alabama,BAMA,32:48.02,,32:48.02,,Final,track,26,f,Women,10000 M,1968.02,True,15.0,0.0
1,15,Ruth,WHITE,FR,688.0,New Hampshire,UNH,32:50.17,,32:50.17,,Final,track,26,f,Women,10000 M,1970.17,True,16.0,0.0
1,14,Jenny,SCHILLING,SR,1179.0,Virginia,UVA,32:51.43,,32:44.19,,Final,track,26,f,Women,10000 M,1971.43,True,17.0,0.0
1,12,Sydney,THORVALDSON,SR,77.0,Arkansas,ARK,33:01.51,,32:36.47,,Final,track,26,f,Women,10000 M,1981.51,True,18.0,0.0
1,23,Ruth,KIMELI,SO,145.0,Baylor,BAY,33:01.97,,33:01.97,,Final,track,26,f,Women,10000 M,1981.97,True,19.0,0.0
1,11,Ali,WEIMER,SO,606.0,Minnesota,MINN,33:03.15,,33:03.15,,Final,track,26,f,Women,10000 M,1983.15,True,20.0,0.0
1,16,Mckaylie,CAESAR,SR,1148.0,Utah,UTAH,33:05.56,,33:05.56,,Final,track,26,f,Women,10000 M,1985.56,True,21.0,0.0
1,3,Edna,CHEPKEMOI,FR,549.0,LSU,LSU,33:11.87,,33:11.87,,Final,track,26,f,Women,10000 M,1991.87,True,22.0,0.0
1,6,Logan,HOFSTEE,FR,366.0,Gonzaga,GONZ,33:17.80,,33:17.80,,Final,track,26,f,Women,10000 M,1997.8,True,23.0,0.0
1,4,Josphine,MWAURA,SO,749.0,Oklahoma State,OKST,34:11.33,,34:11.33,,Final,track,26,f,Women,10000 M,2051.33,True,24.0,0.0
2,10,Shannon,FLOCKHART,SR,850.0,Providence,PROV,4:04.97,,4:04.97,,Prelims,track,18,f,Women,1500 M,244.97,True,1.0,10.0
1,3,Bahiya,EL ARFAOUI,SO,275.0,Eastern Kentucky,EKU,4:05.20,,4:05.20,,Prelims,track,18,f,Women,1500 M,245.2,True,2.0,8.0
2,3,Silvia,JELELGO,SO,221.0,Clemson,CLEM,4:05.68,,4:05.68,,Prelims,track,18,f,Women,1500 M,245.68,True,3.0,5.5
1,10,Margot,APPLETON,SR,1176.0,Virginia,UVA,4:05.68,,4:05.68,,Prelims,track,18,f,Women,1500 M,245.68,True,3.0,5.5
1,5,Maggi,CONGDON,SR,701.0,Northern Arizona,NAU,4:05.73,,4:05.73,,Prelims,track,18,f,Women,1500 M,245.73,True,5.0,4.0
2,4,Chloe,FOERSTER,JR,1203.0,Washington,WASH,4:05.75,,4:05.75,,Prelims,track,18,f,Women,1500 M,245.75,True,6.0,3.0
1,11,Salma,ELBADRA,SO,892.0,South Carolina,SCAR,4:05.85,,4:05.85,,Prelims,track,18,f,Women,1500 M,245.85,True,7.0,2.0
1,1,Kimberley,MAY,SR,851.0,Providence,PROV,4:06.31,,4:06.31,,Prelims,track,18,f,Women,1500 M,246.31,True,8.0,1.0
2,12,Klaudia,KAZIMIERSKA,SR,796.0,Oregon,UO,4:06.53,,4:06.53,,Prelims,track,18,f,Women,1500 M,246.53,True,9.0,0.0
1,6,Silan,AYYILDIZ,JR,789.0,Oregon,UO,4:06.61,,4:05.66,,Prelims,track,18,f,Women,1500 M,246.61,True,10.0,0.0
2,11,Vera,SJOBERG,JR,166.0,Boston U.,BOSU,4:07.39,,4:07.39,,Prelims,track,18,f,Women,1500 M,247.39,True,11.0,0.0
1,2,Carlee,HANSEN,JR,176.0,BYU,BYU,4:07.64,,4:07.64,,Prelims,track,18,f,Women,1500 M,247.64,True,12.0,0.0
2,6,Sophie,O'SULLIVAN,SR,1208.0,Washington,WASH,4:08.21,,4:08.04,,Prelims,track,18,f,Women,1500 M,248.21,True,13.0,0.0
2,1,Mena,SCATCHARD,SR,837.0,Princeton,PRIN,4:08.34,,4:08.34,,Prelims,track,18,f,Women,1500 M,248.34,True,14.0,0.0
1,12,Riley,CHAMBERLAIN,JR,174.0,BYU,BYU,4:08.42,,4:08.42,,Prelims,track,18,f,Women,1500 M,248.42,True,15.0,0.0
2,9,Judy,RONO,FR,696.0,New Mexico,UNM,4:09.07,,4:09.07,,Prelims,track,18,f,Women,1500 M,249.07,True,16.0,0.0
1,7,Allie,ZEALAND,FR,534.0,Liberty,LIB,4:09.76,,4:09.76,,Prelims,track,18,f,Women,1500 M,249.76,True,17.0,0.0
1,4,Taryn,PARKS,SR,714.0,North Carolina,UNC,4:09.84,,4:09.84,,Prelims,track,18,f,Women,1500 M,249.84,True,18.0,0.0
2,5,Lindsey,BUTLER,SR,1160.0,Virginia Tech,VT,4:09.88,,4:07.96,,Prelims,track,18,f,Women,1500 M,249.88,True,19.0,0.0
2,2,Kaiya,ROBERTSON,JR,164.0,Boise State,BOIS,4:10.15,,4:10.15,,Prelims,track,18,f,Women,1500 M,250.15,True,20.0,0.0
1,8,Amina,MAATOUG,SR,1205.0,Washington,WASH,4:10.34,,4:10.34,,Prelims,track,18,f,Women,1500 M,250.34,True,21.0,0.0
2,7,Mia,BARNETT,SR,790.0,Oregon,UO,4:10.88,,4:08.44,,Prelims,track,18,f,Women,1500 M,250.88,True,22.0,0.0
2,8,Charlotte,TOMKINSON,JR,331.0,Georgetown,GTWN,4:10.92,,4:10.92,,Prelims,track,18,f,Women,1500 M,250.92,True,23.0,0.0
1,9,Berlyn,SCHUTZ,SO,679.0,Nebraska,NEB,4:11.01,,4:11.01,,Prelims,track,18,f,Women,1500 M,251.01,True,24.0,0.0
3,6,JaMeesia,FORD,SO,893.0,South Carolina,SCAR,22.01,,22.01,,Prelims,track,25,f,Women,200 M,22.01,True,1.0,10.0
1,6,Madison,WHYTE,SO,1121.0,USC,USC,22.16,,22.16,,Prelims,track,25,f,Women,200 M,22.16,True,2.0,8.0
2,6,Jasmine,MONTGOMERY,JR,1028.0,Texas A&M,TAMU,22.17,,22.17,,Prelims,track,25,f,Women,200 M,22.17,True,3.0,6.0
3,5,Indya,MAYBERRY,FR,953.0,TCU,TCU,22.30,,22.30,,Prelims,track,25,f,Women,200 M,22.3,True,4.0,5.0
3,7,Dajaz,DEFRAND,JR,1114.0,USC,USC,22.33,,22.33,,Prelims,track,25,f,Women,200 M,22.33,True,5.0,4.0
1,8,Tiriah,KELLEY,JR,144.0,Baylor,BAY,22.34,,22.34,,Prelims,track,25,f,Women,200 M,22.34,True,6.0,3.0
3,9,Camryn,DICKSON,JR,1023.0,Texas A&M,TAMU,22.39,,22.39,,Prelims,track,25,f,Women,200 M,22.39,True,7.0,2.0
1,4,Jassani,CARTER,JR,1112.0,USC,USC,22.52,,22.46,,Prelims,track,25,f,Women,200 M,22.52,True,8.0,1.0
2,7,Kelly,UFODIAMA,FR,272.0,East Carolina,ECU,22.54,,22.54,,Prelims,track,25,f,Women,200 M,22.54,True,9.0,0.0
1,5,Tima,GODBLESS,SO,551.0,LSU,LSU,22.55,,22.55,,Prelims,track,25,f,Women,200 M,22.55,True,10.0,0.0
2,8,Kenondra,DAVIS,JR,998.0,Texas,TEX,22.58,,22.58,,Prelims,track,25,f,Women,200 M,22.58,True,11.0,0.0
2,3,Samirah,MOODY,SR,1118.0,USC,USC,22.58,,22.50,,Prelims,track,25,f,Women,200 M,22.58,True,11.0,0.0
2,4,Taylor,SNAER,SO,1100.0,UCLA,UCLA,22.64,,22.64,,Prelims,track,25,f,Women,200 M,22.64,True,13.0,0.0
2,5,Leah,BERTRAND,SR,730.0,Ohio State,OHST,22.71,,22.71,,Prelims,track,25,f,Women,200 M,22.71,True,14.0,0.0
3,4,Cynteria,JAMES,SO,895.0,South Carolina,SCAR,22.72,,22.72,,Prelims,track,25,f,Women,200 M,22.72,True,15.0,0.0
1,7,Jayla,JAMISON,SR,896.0,South Carolina,SCAR,22.77,,22.26,,Prelims,track,25,f,Women,200 M,22.77,True,16.0,0.0
3,8,Fatouma,CONDE,JR,732.0,Ohio State,OHST,22.78,,22.78,,Prelims,track,25,f,Women,200 M,22.78,True,17.0,0.0
1,3,Kya,EPPS,JR,208.0,Cincinnati,CINC,22.82,,22.82,,Prelims,track,25,f,Women,200 M,22.82,True,18.0,0.0
3,2,Precious,NZEAKOR,FR,22.0,Alabama,BAMA,22.85,,22.85,,Prelims,track,25,f,Women,200 M,22.85,True,19.0,0.0
3,3,Holly,OKUKU,FR,1005.0,Texas,TEX,22.85,,22.85,,Prelims,track,25,f,Women,200 M,22.85,True,19.0,0.0
2,9,Gabrielle,MATTHEWS,JR,305.0,Florida,UF,22.87,,22.87,,Prelims,track,25,f,Women,200 M,22.87,True,21.0,0.0
2,2,Iaunia,POINTER,SR,935.0,Syracuse,SYR,22.90,,22.90,,Prelims,track,25,f,Women,200 M,22.9,True,22.0,0.0
1,2,Naomi,JOHNSON,JR,1095.0,UCLA,UCLA,22.91,,22.91,,Prelims,track,25,f,Women,200 M,22.91,True,23.0,0.0
1,9,Aniyah,BIGAM,SO,548.0,LSU,LSU,22.95,,22.95,,Prelims,track,25,f,Women,200 M,22.95,True,24.0,0.0
1,9,Doris,LEMNGOLE,SO,21.0,Alabama,BAMA,9:10.13,,9:10.13,,Prelims,track,19,f,Women,3000 M Steeple,550.13,True,1.0,10.0
2,8,Lexy,HALLADAY-LOWRY,SR,175.0,BYU,BYU,9:18.05,,9:18.05,,Prelims,track,19,f,Women,3000 M Steeple,558.05,True,2.0,8.0
2,4,Angelina,NAPOLEON,SO,669.0,NC State,NCSU,9:27.85,,9:27.85,,Prelims,track,19,f,Women,3000 M Steeple,567.85,True,3.0,6.0
1,12,Leah,JERUTO,FR,762.0,Oklahoma,OU,9:34.71,,9:34.71,,Prelims,track,19,f,Women,3000 M Steeple,574.71,True,4.0,5.0
1,1,Katelyn,STEWART-BARNETT,SR,589.0,Michigan State,MIST,9:36.96,,9:36.96,,Prelims,track,19,f,Women,3000 M Steeple,576.96,True,5.0,4.0
2,1,Sarah,TAIT,SR,1214.0,West Virginia,WVU,9:37.62,,9:37.62,,Prelims,track,19,f,Women,3000 M Steeple,577.62,True,6.0,3.0
1,8,Karrie,BALOGA,SO,700.0,Northern Arizona,NAU,9:40.13,,9:40.13,,Prelims,track,19,f,Women,3000 M Steeple,580.13,True,7.0,2.0
2,11,Debora,CHERONO,FR,1021.0,Texas A&M,TAMU,9:42.55,,9:42.55,,Prelims,track,19,f,Women,3000 M Steeple,582.55,True,8.0,1.0
1,2,Taylor,LOVELL,SO,180.0,BYU,BYU,9:42.83,,9:42.83,,Prelims,track,19,f,Women,3000 M Steeple,582.83,True,9.0,0.0
1,11,Sydney,MASCIARELLI,JR,712.0,North Carolina,UNC,9:48.12,,9:48.12,,Prelims,track,19,f,Women,3000 M Steeple,588.12,True,10.0,0.0
1,5,Shelby,JENSEN,SO,1138.0,Utah State,UTST,9:48.44,,9:48.44,,Prelims,track,19,f,Women,3000 M Steeple,588.44,True,11.0,0.0
2,5,Maggie,LIEBICH,SR,1204.0,Washington,WASH,9:48.84,,9:48.84,,Prelims,track,19,f,Women,3000 M Steeple,588.84,True,12.0,0.0
2,12,Layla,ROEBKE,SR,540.0,Louisville,LOU,9:49.08,,9:49.08,,Prelims,track,19,f,Women,3000 M Steeple,589.08,True,13.0,0.0
1,7,Sophia,MCDONNELL,SR,693.0,New Mexico,UNM,9:50.18,,9:50.18,,Prelims,track,19,f,Women,3000 M Steeple,590.18,True,14.0,0.0
2,2,Emily,PAUPORE,SR,207.0,Central Michigan,CMU,9:53.89,,9:53.89,,Prelims,track,19,f,Women,3000 M Steeple,593.89,True,15.0,0.0
2,6,Hanna,ACKERMANN,SO,163.0,Boise State,BOIS,9:54.40,,9:54.40,,Prelims,track,19,f,Women,3000 M Steeple,594.4,True,16.0,0.0
1,3,Madaline,ULLOM,SR,817.0,Penn State,PSU,9:54.42,,9:54.42,,Prelims,track,19,f,Women,3000 M Steeple,594.42,True,17.0,0.0
1,4,Gwenno,GOODE,SO,528.0,La Salle,LASA,9:56.80,,9:56.80,,Prelims,track,19,f,Women,3000 M Steeple,596.8,True,18.0,0.0
2,10,Molly,MALAGUE,JR,377.0,Harvard,HARV,9:56.92,,9:56.92,,Prelims,track,19,f,Women,3000 M Steeple,596.92,True,19.0,0.0
1,10,Kennady,FONTENOT,SO,1024.0,Texas A&M,TAMU,9:58.13,,9:58.13,,Prelims,track,19,f,Women,3000 M Steeple,598.13,True,20.0,0.0
2,7,Nelly,JEMELI,FR,617.0,Miss State,MSST,9:59.39,,9:59.39,,Prelims,track,19,f,Women,3000 M Steeple,599.39,True,21.0,0.0
2,3,Ebba,CRONHOLM,FR,475.0,Kansas,KU,10:00.55,,10:00.55,,Prelims,track,19,f,Women,3000 M Steeple,600.55,True,22.0,0.0
1,6,Brooke,MULLINS,SR,285.0,Florida State,FSU,10:00.91,,10:00.91,,Prelims,track,19,f,Women,3000 M Steeple,600.91,True,23.0,0.0
2,9,Katja,PATTIS,SR,424.0,Idaho,IDHO,10:02.04,,10:02.04,,Prelims,track,19,f,Women,3000 M Steeple,602.04,True,24.0,0.0
1,6,Aaliyah,BUTLER,JR,334.0,Georgia,UGA,49.44,,49.44,,Prelims,track,22,f,Women,400 M,49.44,True,1.0,10.0
2,5,Vimbayi,MAISVOREWA,SR,114.0,Auburn,AUB,50.25,,50.25,,Prelims,track,22,f,Women,400 M,50.25,True,2.0,8.0
3,7,Dejanea,OAKLEY,JR,344.0,Georgia,UGA,50.35,,50.35,,Prelims,track,22,f,Women,400 M,50.35,True,3.0,5.5
2,6,Kaylyn,BROWN,SO,65.0,Arkansas,ARK,50.35,,49.13,,Prelims,track,22,f,Women,400 M,50.35,True,3.0,5.5
3,5,Sami,OBLAD,SR,181.0,BYU,BYU,50.49,,50.49,,Prelims,track,22,f,Women,400 M,50.49,True,5.0,4.0
3,6,Rachel,JOSEPH,JR,413.0,Iowa State,IAST,50.66,,50.66,,Prelims,track,22,f,Women,400 M,50.66,True,6.0,2.5
1,5,Rosey,EFFIONG,SR,68.0,Arkansas,ARK,50.66,,49.72,,Prelims,track,22,f,Women,400 M,50.66,True,6.0,2.5
3,8,Javonya,VALCOURT,JR,980.0,Tennessee,TENN,50.68,,50.68,,Prelims,track,22,f,Women,400 M,50.68,True,8.0,1.0
1,7,Yemi,JOHN,JR,1116.0,USC,USC,50.79,,50.79,,Prelims,track,22,f,Women,400 M,50.79,True,9.0,0.0
2,8,Shaquena,FOOTE,JR,877.0,San Diego St.,SDSU,50.95,,50.95,,Prelims,track,22,f,Women,400 M,50.95,True,10.0,0.0
2,7,Ella,ONOJUVWEVWO,JR,554.0,LSU,LSU,50.99,,50.57,,Prelims,track,22,f,Women,400 M,50.99,True,11.0,0.0
1,8,Caitlyn,BOBB,SR,1159.0,Virginia Tech,VT,51.11,,51.11,,Prelims,track,22,f,Women,400 M,51.11,True,12.0,0.0
3,4,Maygan,SHAW,SR,721.0,Northwestern St.,NWST,51.19,,51.19,,Prelims,track,22,f,Women,400 M,51.19,True,13.0,0.0
3,9,Joanne,REID,SR,75.0,Arkansas,ARK,51.28,,51.28,,Prelims,track,22,f,Women,400 M,51.28,True,14.0,0.0
1,4,Kaelyaah,LIBURD,SO,283.0,Florida State,FSU,51.31,,51.31,,Prelims,track,22,f,Women,400 M,51.31,True,15.0,0.0
2,4,Aaliyah,PYATT,SR,74.0,Arkansas,ARK,51.31,,51.31,,Prelims,track,22,f,Women,400 M,51.31,True,15.0,0.0
2,9,Zaya,AKINS,SO,890.0,South Carolina,SCAR,51.34,,51.33,,Prelims,track,22,f,Women,400 M,51.34,True,17.0,0.0
2,2,Sanaria,BUTLER,JR,66.0,Arkansas,ARK,51.40,,51.40,,Prelims,track,22,f,Women,400 M,51.4,True,18.0,0.0
1,9,Jaydan,WOOD,SR,1031.0,Texas A&M,TAMU,51.47,,51.47,,Prelims,track,22,f,Women,400 M,51.47,True,19.0,0.0
1,3,Damaris,MUTUNGA,FR,455.0,Iowa,IOWA,51.57,,51.57,,Prelims,track,22,f,Women,400 M,51.57,True,20.0,0.0
2,3,Davenae,FAGAN,SO,209.0,Cincinnati,CINC,51.65,,51.65,,Prelims,track,22,f,Women,400 M,51.65,True,21.0,0.0
3,2,Charlee,CRAWFORD,SR,861.0,Rutgers,RUTG,51.80,,51.80,,Prelims,track,22,f,Women,400 M,51.8,True,22.0,0.0
3,3,Sara,REIFENRATH,SR,905.0,South Dakota,SDAK,51.91,,51.91,,Prelims,track,22,f,Women,400 M,51.91,True,23.0,0.0
1,2,Onyah Onyinye,FAVOUR,SO,884.0,SE Louisiana,SELA,51.93,,51.93,,Prelims,track,22,f,Women,400 M,51.93,True,24.0,0.0
1,6,Savannah,SUTHERLAND,SR,598.0,Michigan,MICH,53.46,,53.26,,Prelims,track,24,f,Women,400 M Hurdles,53.46,True,1.0,10.0
3,6,Akala,GARRETT,SO,1001.0,Texas,TEX,53.73,,53.73,,Prelims,track,24,f,Women,400 M Hurdles,53.73,True,2.0,8.0
2,6,Michelle,SMITH,FR,349.0,Georgia,UGA,54.56,,54.56,,Prelims,track,24,f,Women,400 M Hurdles,54.56,True,3.0,6.0
3,7,Sanaa,HEBRON,SO,576.0,Miami (Fla.),MIAF,55.21,,55.21,,Prelims,track,24,f,Women,400 M Hurdles,55.21,True,4.0,5.0
3,5,Tyra,WILSON,SR,291.0,Florida State,FSU,55.39,,55.39,,Prelims,track,24,f,Women,400 M Hurdles,55.39,True,5.0,4.0
1,4,Allyria,MCBRIDE,JR,1170.0,Vanderbilt,VAND,55.65,,55.65,,Prelims,track,24,f,Women,400 M Hurdles,55.65,True,6.0,3.0
1,8,Aliya,GAROZZO,SR,256.0,Duke,DUKE,55.77,,55.77,,Prelims,track,24,f,Women,400 M Hurdles,55.77,True,7.0,2.0
3,3,Chloe,FAIR,JR,372.0,Harvard,HARV,55.85,,55.85,,Prelims,track,24,f,Women,400 M Hurdles,55.85,True,8.0,1.0
1,7,Safhia,HINDS,JR,522.0,Kansas State,KSST,55.90,,55.90,,Prelims,track,24,f,Women,400 M Hurdles,55.9,True,9.0,0.0
1,5,Calisha,TAYLOR,SR,152.0,Baylor,BAY,55.94,,55.94,,Prelims,track,24,f,Women,400 M Hurdles,55.94,True,10.0,0.0
2,7,Amelliah,BIRDOW,SO,945.0,TCU,TCU,55.96,,55.96,,Prelims,track,24,f,Women,400 M Hurdles,55.96,True,11.0,0.0
2,8,Aniya,WOODRUFF,JR,403.0,Howard,HOW,56.12,,56.12,,Prelims,track,24,f,Women,400 M Hurdles,56.12,True,12.0,0.0
2,4,Tia,WILLIAMS,SO,957.0,TCU,TCU,56.37,,56.37,,Prelims,track,24,f,Women,400 M Hurdles,56.37,True,13.0,0.0
3,9,Braelyn,BAKER,FR,254.0,Duke,DUKE,56.48,,56.48,,Prelims,track,24,f,Women,400 M Hurdles,56.48,True,14.0,0.0
2,9,Jessicka,WOODS,JR,619.0,Miss State,MSST,56.48,,56.48,,Prelims,track,24,f,Women,400 M Hurdles,56.48,True,14.0,0.0
2,5,LiNay,PERRY,SR,704.0,Northern Arizona,NAU,56.70,,56.70,,Prelims,track,24,f,Women,400 M Hurdles,56.7,True,16.0,0.0
3,8,Jenna,JAMES,SR,761.0,Oklahoma,OU,56.71,,56.71,,Prelims,track,24,f,Women,400 M Hurdles,56.71,True,17.0,0.0
