;;StartList
2,5,Ja'Kobe,THARP,SO,129,Auburn,AUB,13.14,,13.14,,Prelims,track,4,m
2,6,Jamar,MARSHALL JR.,SR,391,Houston,UH,13.13,,13.13,,Prelims,track,4,m
2,7,Jayden,SMITH,SR,251,Davidson,DAVD,13.39,,13.39,,Prelims,track,4,m
2,8,Josh,PARRISH,SO,1221,Wichita State,WICH,13.47,,13.47,,Prelims,track,4,m
2,9,Jahiem,STERN,JR,565,LSU,LSU,13.35,,13.33,,Prelims,track,4,m
3,2,Matthew,SOPHIA,JR,564,LSU,LSU,13.31,,13.31,,Prelims,track,4,m
3,3,Zachary,EXTINE,JR,52,Arizona,ARIZ,13.17,,13.17,,Prelims,track,4,m
3,4,Braxton,BRANN,SO,738,Ohio State,OHST,13.36,,13.36,,Prelims,track,4,m
3,5,Kendrick,SMALLWOOD,JR,1015,Texas,TEX,13.07,,13.07,,Prelims,track,4,m
3,6,Ethan,EXILHOMME,SR,720,Northeastern,NEU,13.45,,13.45,,Prelims,track,4,m
3,7,Darius,BROWN,SR,253,DePaul,DEP,13.37,,13.37,,Prelims,track,4,m
3,8,Tyson,WILLIAMS,SR,300,Florida State,FSU,13.54,,13.53,,Prelims,track,4,m
3,9,Joshua,HORNSBY,SR,249,Cal St. Fullerton,CSUF,13.51,,13.51,,Prelims,track,4,m
;;StartList
10,1,Men 400 M Hurdles,Prelims,Wednesday,6:14 PM,,,,,,,Prelims,track,8,m
R,Meet:,Rai Benjamin - USC,47.02,6/8/2018,,,,,,,,Prelims, track,8,m
R,Collegiate:,Rai Benjamin - USC,47.02,6/8/2018,,,,,,,,Prelims, track,8,m
N,9 Advance: Top 2 Each Heat plus Next 3 Best Times,,,,,,,,,,,Prelims, track,8,m
1,2,Alex,SADIKOV,SO,813,Penn,PENN,50.21,,50.21,,Prelims,track,8,m
1,3,Mario,PAUL,JR,1075,Texas Tech,TTU,49.66,,49.66,,Prelims,track,8,m
1,4,Ja-Van,POOLE,SR,728,Oakland,OAKL,49.87,,49.87,,Prelims,track,8,m
1,5,Johnny,BRACKINS,SR,1124,USC,USC,49.04,,49.04,,Prelims,track,8,m
1,6,Xzaviah,TAYLOR,SO,654,N. Carolina A&T,NCAT,49.18,,49.18,,Prelims,track,8,m
1,7,Nathaniel,EZEKIEL,SR,156,Baylor,BAY,47.89,,47.89,,Prelims,track,8,m
1,8,Bryce,TUCKER,SO,868,Rutgers,RUTG,50.00,,50.00,,Prelims,track,8,m
1,9,Jayden,DOUGLAS,SO,960,TCU,TCU,49.81,,49.81,,Prelims,track,8,m
2,2,Cameron,WILMINGTON,SR,368,Grand Canyon,GCU,50.04,,50.04,,Prelims,track,8,m
2,3,Marcus,JOHNSON,SR,162,Binghamton,BING,49.93,,49.93,,Prelims,track,8,m
